gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
TOR1AIP1	PI4KB	rs507603	rs607518	1.039192381894714
BAG3	HSP90AB1	rs10749415	rs9472120	3.1644013952307724
CCL8	ALOXE3	rs4795646	rs28441558	1.6448507892181161
CNTN2	CHRNA4	rs4245739	rs139135938	1.3304038888175347
DLGAP4	MED12	rs6141551	rs371707439	0.9737473143875649
POLR2L	LAMTOR2	rs1881502	rs184104770	1.4668199670911404
TARDBP	SMG7	rs2847344	rs34295433	2.9165808762857344
APPBP2	PIP5K1A	rs12938538	rs607518	2.0557112232247388
APOBEC3A	KRT3	rs138708	rs187809440	0.5039847529161904
DNPH1	TMEM223	rs9472120	rs2277283	1.0308091177060126
TNFAIP8L2	TNFSF13B	rs607518	rs75823044	2.3559630636497157
NAPSA	WIF1	rs76765083	rs7968403	0.42838566211045104
SLC7A11	SQSTM1	rs77821238	rs2672843	1.5754944911486595
BUB1B	MCM2	rs11561564	rs2811476	2.8663403324940555
P4HTM	IVD	rs34680713	rs11561564	1.957227962923402
KCNQ2	RAB39A	rs139135938	rs74911261	1.3283466664469517
MED6	RAD51B	rs17565772	rs2093202	2.3257280607368918
NCKAP5L	PMVK	rs56222401	rs56103503	0.4319869310710203
USP49	KLHDC3	rs4714485	rs9472120	2.343952267451686
TREML2	TBC1D10C	rs4714485	rs12785905	2.0238001400741603
BORCS6	TOLLIP	rs28441558	rs1881502	2.179472350281376
GNAI2	RAB8A	rs34680713	rs10412482	1.239090761301724
HELZ2	NLRC5	rs139135938	rs11863709	2.6552688628595487
HIF1AN	PLEKHA1	rs12262998	rs12769682	2.330649727873129
ESYT3	NPY4R	rs1457063	rs11599847	0.7199782184517005
LAMC1	MMP14	rs34295433	rs1004030	2.7667487094321195
PMF1	ERI3	rs184104770	rs544780844	2.686517371446483
PLIN2	CCL28	rs10122990	rs1482675	1.6283524679928085
ADGRG3	ASGR2	rs11863709	rs78378222	1.8376537462481104
CCT3	ILF2	rs184104770	rs10127983	2.285534614828851
HSD17B2	FOXQ1	rs8052913	rs2814811	0.45914824254717723
LSP1	ADGRG5	rs11043143	rs11863709	1.8654741432738091
BORA	INCENP	rs7336001	rs2277283	2.705836359331917
POLR1A	DFFA	rs2028900	rs2847344	2.025651074442147
RAB13	MGST2	rs10127983	rs77821238	1.4240775533416663
ACAD8	BBS1	rs878987	rs12785905	0.6479803966065305
PRPF8	MED12	rs684232	rs371707439	2.0822312702296037
CDKN1B	CREBRF	rs77216612	rs9686557	2.8018316881202305
SCARF1	ARHGEF15	rs684232	rs28441558	1.7755952665187298
CTDNEP1	MSL1	rs78378222	rs11263763	2.468085981216693
CHST15	SPTBN2	rs12769682	rs12785905	0.4679858419936053
TNRC6B	PACSIN2	rs34584683	rs5759167	0.8191835855300427
MED20	DYNC1I2	rs4714485	rs77167534	0.7396511253795826
DCLK2	GPR161	rs147762399	rs4075646	0.5999818487097505
TOX4	STX5	rs1004030	rs2277283	1.367843568733937
USF3	MDM4	rs2271494	rs4245739	1.4569976684877763
GSPT2	GAL	rs11338635	rs3018690	1.2777086004333662
ABHD8	CORO1B	rs10412482	rs12785905	1.2594671619650526
PRKAR2A	RPL7L1	rs34680713	rs9472120	0.4499863865323128
PELI3	CBX7	rs12785905	rs34584683	1.611001644687972
PIDD1	EIF3F	rs1881502	rs61890184	1.6939568620117873
PPM1D	SPOP	rs12938538	rs138213197	2.4350542355675184
CYB5R3	STX3	rs6003062	rs1048374	2.376389259851037
GPR1	RGS4	rs12621900	rs6660538	1.9474925140296238
JAK3	SH3BP1	rs10412482	rs138708	1.867754996474317
EN1	IRX3	rs111595856	rs7188897	2.6745143976912757
CCL11	FBLN1	rs4795646	rs9615099	3.4654919025682265
RPL15	EEF1B2	rs7618603	rs12621900	4.045800852154708
STK39	SETD7	rs16854905	rs77821238	1.9868731885326891
CPXM2	MMP1	rs12769682	rs11568818	1.7692852911158483
DCUN1D5	ZW10	rs11568818	rs5794883	1.189004200941042
TNXB	GALNT16	rs9275160	rs17565772	1.0748538149143685
MED26	CHMP4B	rs10412482	rs11480453	1.518713608876743
GOLT1A	TBX3	rs138638958	rs1270884	0.7589342896031873
MINPP1	RMDN3	rs1935581	rs11561564	0.5399836638387754
CCS	SGSM3	rs12785905	rs34584683	0.9575921867180492
CARNS1	MYRF	rs12785905	rs2277283	0.8008868072412281
PARVB	BTN2A1	rs9615099	rs35159226	0.41998729409682534
CACNB1	ZDHHC8	rs3110641	rs1978060	1.8035814301861925
POLL	ZBTB7B	rs12262998	rs56103503	2.0852373940143805
MRGPRF	HSPB7	rs3018690	rs10803412	1.6067136181714226
OIP5	RRM2	rs11561564	rs1990613	0.629980941145238
TREML4	HLA-DQB1	rs4714485	rs9275160	1.9494827463686406
EEFSEC	YIF1B	rs2811476	rs4802297	0.7199782184517005
RFK	FPGS	rs142727307	rs12634	2.4244333328980647
CLEC11A	MRAS	rs76765083	rs1457063	1.1712962359213066
PITPNB	SAMM50	rs9625483	rs9615099	2.508973340339643
CPSF3	RUVBL1	rs73913932	rs2811476	1.4437165974537978
MYO1C	ACADVL	rs684232	rs78378222	1.6149544329820764
EML3	PPP1R9B	rs2277283	rs138213197	2.719353789906308
CERS2	YY1AP1	rs607518	rs184104770	1.2874938193743262
ARMC2	HEBP1	rs2038542	rs77216612	0.5399836638387754
PIGH	GDPD1	rs2093202	rs12938538	3.8782284760417287
MATN3	NEDD9	rs9306894	rs2018336	0.958465396697193
DLX3	ID2	rs138213197	rs11686272	2.267144248657433
MED25	LRSAM1	rs2659051	rs12634	2.2324396758807796
MYO9B	POLE	rs10412482	rs7295014	1.2723292336322611
TRAPPC1	ZBTB17	rs28441558	rs10803412	0.7063612753023525
TAB1	MRPL40	rs34584683	rs1978060	1.4078866936089358
VMP1	TRIB1	rs12938538	rs57588856	0.6042393462656153
RPL15	AHCY	rs7618603	rs11480453	1.492365939418074
GANAB	SMC1A	rs2277283	rs5943724	1.1946601397728187
HYAL3	LRSAM1	rs34680713	rs12634	1.6187649427844555
CLDN18	NAPSA	rs1457063	rs76765083	0.4499863865323128
SEC61A1	LRRC59	rs2811476	rs138213197	0.4949850251855441
PRICKLE4	MRPL14	rs4714485	rs9472120	1.045188006968281
CKAP5	CLTC	rs68010938	rs12938538	2.9487025060189103
BAK1	SLC35B2	rs9275160	rs9472120	2.464260449568693
ACTN4	POLR2A	rs4802297	rs78378222	1.8538445698984067
CDC42SE1	RIT1	rs607518	rs184104770	1.8666619563461437
EMP1	ATP9A	rs77216612	rs73909841	1.1290499557639446
PKD2L1	WIF1	rs12262998	rs7968403	1.117382117522266
CERS2	CLK2	rs607518	rs147847496	1.771265933125858
LAMC1	FCRL2	rs34295433	rs80237341	0.7351555497069567
EIF5A	PRPF8	rs78378222	rs684232	2.1091318168276394
INTS1	MED12	rs4513875	rs371707439	2.285987353890753
VPS72	RBM4	rs607518	rs12785905	2.1678463800617047
ABCG8	SLC2A2	rs28514770	rs577952184	3.247752537773553
SF3B4	CNOT1	rs1811698	rs11863709	4.016062249090837
ERI3	SLC25A33	rs544780844	rs2847344	2.0579247594355987
AURKB	TUBA1C	rs28441558	rs56222401	1.894912628473476
PRCC	CRTC2	rs80237341	rs10127983	1.2651544522606084
SPRR1A	ALOXE3	rs10127983	rs28441558	3.0233715227858697
DHX9	TOLLIP	rs34295433	rs1881502	1.9227727533294163
NDUFS1	TRAK2	rs12621900	rs1861270	1.7265446120185437
KANSL2	DBR1	rs56222401	rs1457063	2.1177792973467615
PYGO1	ESYT3	rs33984059	rs1457063	0.5999818487097505
FLT3LG	BST2	rs2659051	rs10412482	3.1589035243487045
PI4KB	GBA	rs607518	rs147847496	1.971579053299152
HAT1	EEF1B2	rs77167534	rs12621900	2.228453783757189
STMN3	EFNB3	rs139135938	rs78378222	2.368388327289929
RANGRF	MIEN1	rs28441558	rs11263763	1.591837837062859
TCF20	ZBTB24	rs6003062	rs2038542	3.0078253573193896
PIH1D1	GPS2	rs2659051	rs78378222	3.096349297673062
GANAB	SUN2	rs2277283	rs138708	0.6171241872443147
ZC3H11A	DDX17	rs138638958	rs138708	2.3292176237576983
LAMTOR2	NDUFS6	rs184104770	rs4975758	0.5199842688817837
PNPLA2	UNC93B1	rs1881502	rs12785905	0.8954348138945976
USP28	DDX10	rs5794883	rs74911261	1.4165367935654343
SLC2A2	SLC22A10	rs577952184	rs2277283	3.0475304187433823
SIX1	ART4	rs8005621	rs10845938	0.4199872940968253
RNF220	PICK1	rs544780844	rs138708	2.1697973572134432
YAP1	MFNG	rs11568818	rs138708	2.1297277948919136
RPL10A	RPL22L1	rs9469899	rs577952184	3.704050191097674
FOXI1	SCGB2A2	rs76551843	rs2277283	0.5588714790389525
DLG4	MTMR11	rs78378222	rs1811698	0.5341773878835198
FOXRED1	RPUSD2	rs138466039	rs11561564	2.3685845831620425
MCAT	FADD	rs5759167	rs3918298	0.9859278988974793
PPM1D	MBTD1	rs12938538	rs565189650	3.1746081652895564
GTPBP1	APOBEC3F	rs138708	rs34584683	2.07092849817983
DLL4	PITX1	rs11561564	rs10793821	1.9986196890095904
PRMT1	NHP2	rs2659051	rs61739424	2.5792745950080613
CRTC2	PSMD4	rs10127983	rs607518	2.330793131550151
RPS12	GATAD2B	rs150184171	rs10127983	1.5309069583864556
PSMD11	WIPF2	rs4795646	rs11263763	3.281762559693055
GSS	SLC50A1	rs11480453	rs147847496	0.35998910922585026
PLBD2	HECTD3	rs1270884	rs544780844	2.765105242898584
AMT	SEC31B	rs34680713	rs12262998	0.7199782184517005
MMP3	UCN2	rs11568818	rs34680713	1.7987176249781436
CREBRF	PER1	rs9686557	rs28441558	2.664125397142203
VPS72	SF3B4	rs607518	rs1811698	1.714202653538917
CHFR	ZNF354C	rs7295014	rs2672843	0.7212943069537517
CHD3	SENP3	rs28441558	rs78378222	1.2249843471887367
GAPT	CD33	rs9292122	rs76765083	0.9113043817376241
PSMD8	ZNF383	rs4802297	rs59710626	2.505736118402921
ARF3	FKBP1A	rs56222401	rs6039055	1.3777496452316988
CCL8	IGF1	rs4795646	rs77121786	2.679005779412943
PTCRA	TREML1	rs9472120	rs4714485	0.6766716836564136
INPP5K	SENP3	rs684232	rs78378222	1.4524045140779513
PTK7	IRX2	rs9472120	rs4975758	0.900959839441164
PDAP1	DYNLRB1	rs4727386	rs11480453	2.3932694751615555
ATOH1	NRP2	rs6853490	rs12621900	1.9003161990250477
CCDC36	CLDN11	rs34680713	rs78416326	1.1315040871682642
RASAL1	KLK6	rs1270884	rs76765083	1.3885375641787303
KRT85	NPM3	rs113925811	rs12262998	0.5999818487097505
ESPL1	POLD1	rs187809440	rs76765083	1.3933844672224938
PER1	COPS8	rs28441558	rs2292884	2.585122191793793
DDX10	CKAP5	rs74911261	rs68010938	2.4349183573929407
SNCG	CARD10	rs1935581	rs138708	1.7952374082748213
TAB1	PITPNB	rs34584683	rs9625483	0.7410415242919578
DNAH11	KCNK6	rs35389879	rs4802297	1.4031163614027289
SNX3	RPS12	rs2038542	rs150184171	2.3440183324375594
CAMKV	SRPK1	rs34680713	rs9469899	2.9855023544250883
COPG1	MSTO1	rs35006112	rs184104770	2.7248025691403477
CREBRF	UHMK1	rs9686557	rs6660538	2.114418038492449
TMEM123	TGIF2	rs11568818	rs6141551	0.7383019304814293
AMBRA1	AAR2	rs68010938	rs6141551	2.4919795099086923
AFP	SOAT2	rs13142786	rs187809440	0.8623145870938265
PRCC	UBQLN4	rs80237341	rs184104770	2.111338165654975
MLPH	BAIAP2L1	rs2292884	rs4727386	0.5759825747613604
MTCH2	AHCY	rs68010938	rs11480453	0.41998729409682534
MUC2	HEPACAM2	rs1881502	rs6955627	0.5999818487097505
FEZ1	CDH13	rs138466039	rs8052913	2.6553696674107514
PPP6R3	MRPL11	rs3018690	rs12785905	1.8229061882324213
ITGB8	KRT5	rs11452686	rs113925811	1.8070387738859484
GANAB	EMC10	rs2277283	rs76765083	0.47998547896780036
SOX4	PRL	rs4269363	rs12665509	2.7049539910583578
ADAMDEC1	MMP2	rs1160267	rs13380763	1.1372120615722505
ASB8	SHOC2	rs80130819	rs10885396	0.629980941145238
TOMM22	RANBP1	rs138708	rs1978060	0.47998547896780036
SYT11	DEF6	rs184104770	rs9469899	1.469901803844455
CYB5R3	GCAT	rs6003062	rs138708	2.174461649440207
TBC1D10C	RCSD1	rs12785905	rs4075646	0.7969115938361733
AP2A1	SF3B4	rs2659051	rs1811698	1.318073694665709
PIK3R5	CTTN	rs28441558	rs3918298	1.5082028657869446
ACKR3	SDK2	rs74001374	rs148511027	0.5279840268645803
SLA2	SIRPG	rs6141551	rs6039055	2.6312723154998716
BAIAP2L1	CCL22	rs4727386	rs11863709	2.1377876764143986
SNAPC5	AHCY	rs8023793	rs11480453	1.607172589742111
TFEB	DLK2	rs4714485	rs9472120	0.8009765362577055
MAPKAP1	PDAP1	rs2241167	rs4727386	1.7665576775143714
NUF2	INCENP	rs6660538	rs2277283	2.8736123256694426
SRC	SLC43A2	rs6141551	rs684232	1.8176678461883766
SLC38A4	LPA	rs80130819	rs4646284	0.29999092435487523
APPBP2	CHID1	rs12938538	rs1881502	2.692785982299933
PSMD3	ELAC2	rs11263763	rs72811270	1.1433151917642288
XPO5	MTERF4	rs9472120	rs76832527	2.6506357211856235
FBXW4	CHST14	rs12262998	rs11561564	1.7906984329012703
WDR6	IRF3	rs34680713	rs2659051	1.3173419226597844
IGF2R	PLBD1	rs4646284	rs10845938	0.6479803966065305
FUZ	TNFRSF10D	rs2659051	rs6557704	1.1231078582877227
ACTN4	NR1H2	rs4802297	rs76765083	2.4308529626434785
TSHZ3	RGS17	rs17501397	rs13215045	1.0567905186739912
ECT2	TSPYL2	rs11717887	rs5943724	2.703098370669834
SSH3	ARHGAP1	rs12785905	rs68010938	1.2258171385663241
IRX5	IRX2	rs13380763	rs4975758	2.4234011336445436
MCRS1	CANX	rs56222401	rs2672843	0.7539839174717876
TNFSF13	RNF130	rs78378222	rs2672843	0.32399019830326525
TSPAN1	RAB17	rs544780844	rs2292884	1.417511558233497
PTCD3	XPO5	rs2028900	rs9472120	1.5666847181952783
EIF3L	RPS11	rs138708	rs2659051	4.215980473641917
RAB7A	FKBP1A	rs35006112	rs6039055	2.0409364426198646
NLGN3	GNG3	rs371707439	rs2277283	2.4680540413673597
STK33	S100A10	rs61890184	rs607518	0.9195050208708555
DUSP27	ECM1	rs4075646	rs1811698	1.768939725602571
CTSE	FECH	rs708723	rs8089411	0.9153457837675039
CLCF1	SHROOM2	rs12785905	rs960417	0.8536766378635863
RAB2B	DDX17	rs1004030	rs138708	1.4267375461136353
CLCNKB	COL2A1	rs10803412	rs80130819	1.514053601887662
TRIP13	FBXO5	rs2242652	rs13215045	2.8845065766720435
SNRPC	E2F3	rs9469899	rs6927369	2.085931431426056
TCF21	IRX3	rs150184171	rs7188897	2.300340069935735
NPR1	ACVRL1	rs10127983	rs113925811	2.807443069585605
PRSS3	CTRC	rs10122495	rs10803412	1.5014412917872995
LAMTOR2	HYAL2	rs184104770	rs34680713	2.6867578454585264
RPS8	RPL12	rs544780844	rs12634	2.710549209345026
GPAM	RETSAT	rs10885396	rs2028900	3.0031843796005093
PTK2B	SH3BP1	rs12677206	rs138708	3.2275262581844784
MGAT3	ZBTB46	rs34584683	rs139135938	1.4472323801613884
VPS53	SLC16A13	rs684232	rs78378222	2.4680537810209837
SLC6A19	A4GNT	rs2242652	rs1457063	0.4499863865323128
CCT3	MRPL24	rs184104770	rs80237341	0.4199872940968253
GMPPB	SLC35B1	rs34680713	rs138213197	0.7199782184517005
CGGBP1	NR1D2	rs114810266	rs7618603	2.13480829642369
MPDU1	ACIN1	rs78378222	rs1004030	0.47998547896780036
TPM3	MCL1	rs10127983	rs1811698	0.3784500891861503
STC1	KRT4	rs1160267	rs187809440	2.3061305505834153
SUN1	RGS10	rs4513875	rs10788167	0.41998729409682534
IQSEC2	ANO8	rs5943724	rs10412482	0.4079876571226303
NKX3-1	MT1E	rs6557704	rs11863709	2.0231109755673784
DENND4B	CPSF4	rs10127983	rs4727386	0.6182522631032158
DAP3	ENSA	rs184104770	rs1811698	1.4821318539290873
MRPL17	MRPL43	rs61890184	rs12262998	5.891046251005163
HAPLN2	DHH	rs80237341	rs56222401	1.074559001547829
CNOT1	POLR3A	rs11863709	rs12412705	3.0079969143547687
CHST15	SHANK2	rs12769682	rs3918298	0.25999213444089186
LDB3	SLC2A4	rs1935581	rs78378222	0.7148822205269993
DLL4	TBX3	rs11561564	rs1270884	3.139768060580959
PRR5	SH3BP1	rs9615099	rs138708	2.5470146665989746
ADAM9	CTSB	rs11467	rs2572375	2.771945025104169
TMEM98	EFNB3	rs4795646	rs78378222	3.7440365366921355
YWHAE	ATXN10	rs684232	rs9615099	1.9558129834110427
NOCT	TOR1AIP2	rs77821238	rs507603	0.5963609278359426
SPINT2	HS1BP3	rs4802297	rs9306894	1.0819414604306277
SIGLEC9	TGFBI	rs76765083	rs10793821	0.7432288541033594
SMAD1	KCNN3	rs72725734	rs56103503	0.39598802014843526
RRAS	HYAL2	rs2659051	rs34680713	2.685892594715959
USP28	ACAD8	rs5794883	rs878987	1.357582942696504
SPRR1A	TMEM79	rs10127983	rs184104770	3.2673801640587534
STXBP1	TP53INP2	rs12634	rs11480453	1.7229281996884425
RPL26	EIF3L	rs28441558	rs138708	3.723640974576807
A4GALT	LCP2	rs5759167	rs76551843	0.4371296326313896
NCAPD3	KIF24	rs878987	rs10122495	2.8874893502407337
SDC1	CRABP2	rs9306894	rs80237341	1.022868710832118
SATB1	ASIC2	rs6550597	rs4795646	0.3857026170276967
ZWILCH	NUP37	rs8023793	rs77121786	1.3491170838704778
SLC17A2	AFM	rs35159226	rs13142786	1.2353310837892548
CLK1	IKZF5	rs1861270	rs12769682	3.5606194615580335
TNS2	ARHGEF15	rs187809440	rs28441558	1.3034093368894903
NR2E1	OTX1	rs2038542	rs58235267	2.838733508418368
TAGAP	PLVAP	rs963800	rs10412482	0.9737473143875649
OSBP	PLPP5	rs1048374	rs11467	2.2783751944036266
HCN1	SLC24A2	rs1482675	rs10122990	3.293860976669864
CCL19	CCL13	rs10122495	rs4795646	4.065773931778867
NAGA	ASGR2	rs6003062	rs78378222	1.8677571632739882
C1orf43	PSMD4	rs10127983	rs607518	1.5137809960354556
BLCAP	GID8	rs6141551	rs139135938	0.47998547896780036
ACSF2	SH3BP1	rs138213197	rs138708	0.5699827562742629
RFX7	XPR1	rs33984059	rs507603	0.7229950693065195
GATAD1	NDUFB3	rs6955627	rs1861270	2.345611567293475
CDC45	FAM111B	rs1978060	rs1048374	2.519702446250149
CELF3	C1orf61	rs607518	rs184104770	3.281930707154029
NR1H2	DDX54	rs76765083	rs1270884	1.9470053036006814
RPN1	TMBIM6	rs35006112	rs56222401	0.39598802014843526
SPDL1	KIF23	rs76551843	rs12913603	3.998612397152238
MYOCD	CCR7	rs72811270	rs11263763	2.1702393220469327
XPOT	SLC7A11	rs7968403	rs77821238	2.724179282756215
SNX27	YY1AP1	rs607518	rs184104770	0.35998910922585026
PM20D1	CLPS	rs708723	rs9469899	1.025546705337394
RGS16	WWOX	rs34295433	rs28709974	1.9684182411560895
RSL24D1	RPL15	rs33984059	rs7618603	2.143783506327491
PRUNE2	JAM3	rs142727307	rs878987	0.5293957488615445
FCRL5	RASSF6	rs80237341	rs13142786	2.89086579361321
TALDO1	UBXN1	rs1881502	rs2277283	1.1166931359826204
FADS1	DBI	rs2277283	rs111595856	2.498653329015351
DOK5	FBXW4	rs6126986	rs12262998	1.1551026281633852
GPR173	SYT11	rs5943724	rs184104770	1.6621720709635794
EIF3B	HIBADH	rs4513875	rs6956484	1.2572889786141794
FERMT2	MPP5	rs4901313	rs2093202	2.3693574730952767
GPER1	MTMR11	rs4513875	rs1811698	0.46284314043323604
CDK12	GRB7	rs3110641	rs11263763	1.5956658011700209
THBS3	REEP1	rs147847496	rs2028900	0.7199782184517005
CUL9	MED12	rs9472120	rs371707439	1.4920511476619085
MED25	SRM	rs2659051	rs2847344	1.6252991872207383
HSD17B2	SLC17A4	rs8052913	rs35159226	0.5283704547112802
GMPPB	RAD9A	rs34680713	rs12785905	1.8270261576116664
POGZ	EP400	rs607518	rs7295014	2.913683381615396
MAP1S	ULK1	rs10412482	rs7295014	2.2342317107622365
C14orf39	ADGRD1	rs8005621	rs7295014	1.679706095714578
SETD9	HAUS6	rs9292122	rs10122990	0.6311325185845328
NFATC2	RCSD1	rs73909841	rs4075646	1.4807800570770078
TOMM22	SMDT1	rs138708	rs6003062	3.2391066569936378
MRPL2	MCAT	rs9472120	rs5759167	2.2508304914113806
SAT2	MRPL43	rs78378222	rs12262998	1.9907872244537805
SCARF1	ACVRL1	rs684232	rs113925811	2.1449428811852993
TRAIP	FEN1	rs34680713	rs2277283	3.0759402331130277
IGF2R	DYNLT1	rs4646284	rs963800	2.835116905397933
MAK	KDM6B	rs2018336	rs78378222	2.825315035950065
TNNI2	RAPSN	rs11043143	rs68010938	0.4319869310710203
NUP37	HAUS8	rs77121786	rs10412482	1.306836744972768
PPM1D	PLK2	rs12938538	rs9292122	2.1585231660210478
CPXM2	CTSK	rs12769682	rs1811698	2.4551178794893067
GRHL1	SPTBN2	rs73913932	rs12785905	0.853574798882917
AMT	GCNT2	rs34680713	rs2018336	1.1882659117381542
FAIM2	HCN1	rs56222401	rs1482675	0.5714560525642509
EPN3	RHBG	rs138213197	rs184104770	2.4680537810209837
CCL17	RHO	rs11863709	rs35006112	2.673778702033796
PIK3R5	MFNG	rs28441558	rs138708	3.074920598836238
RNH1	PLEKHM2	rs1881502	rs10803412	0.7696824394373537
SEMA6C	RUSC1	rs607518	rs147847496	0.5999818487097505
ADAMTSL4	ALDH3B1	rs1811698	rs12785905	0.41998729409682534
GMPPB	HMGN4	rs34680713	rs35159226	0.7199782184517005
PLPP5	COPG1	rs11467	rs35006112	0.7199782184517005
KLK7	SPRR1A	rs76765083	rs10127983	1.3283760842911616
MCRS1	ATG101	rs56222401	rs113925811	2.1168006897369973
LBHD1	FDFT1	rs2277283	rs2572375	1.8629123807620478
RPL13A	ETFB	rs2659051	rs76765083	1.5169716290981623
NCF2	S100A8	rs34295433	rs10127983	2.778030185900314
UBIAD1	DIS3L	rs2847344	rs8023793	1.3968670085862693
CBLN4	STMN4	rs6126986	rs12677206	2.3157346481250016
CCL21	ART4	rs10122495	rs10845938	1.0610079552376632
ERBB2	PTPN4	rs11263763	rs10206072	2.1496240674479346
RND1	SLC26A9	rs56222401	rs708723	1.2156603278148324
GINS3	BORA	rs11863709	rs7336001	1.7827747585719202
SSR2	APH1A	rs184104770	rs1811698	0.5142701560369289
CLTC	ZNF740	rs12938538	rs187809440	0.6542000753307623
RHOV	IFT57	rs11561564	rs151038334	2.5295452856984486
CLK1	DDX17	rs1861270	rs138708	2.413386220141107
CDON	C14orf39	rs138466039	rs8005621	0.7746675312991549
SHANK1	ECM1	rs76765083	rs1811698	1.978393268126513
DNHD1	GOLGA3	rs61890184	rs7295014	0.7199782184517005
MAML1	RPRD2	rs2672843	rs1811698	3.076592465597394
MYO7A	RASSF4	rs56159348	rs7075427	0.32399019830326525
DDX17	RRP7BP	rs138708	rs6003062	1.8781526948149496
TTLL1	DNAL4	rs5759167	rs138708	2.314778600282889
IRF3	CORO1B	rs2659051	rs12785905	1.685223201799756
IRX4	RHOD	rs4975758	rs12785905	0.8541619652292345
TEAD3	GLI2	rs9469899	rs10206072	2.3133279634389643
REXO2	VPS18	rs5794883	rs11561564	1.1647534615741688
PRLHR	CBFA2T2	rs4558107	rs11480453	0.8114560953229708
PLXND1	HEBP1	rs35006112	rs77216612	1.4799301140008003
GRHL1	S100A9	rs73913932	rs10127983	1.888069533646834
SOGA1	CREB3L4	rs6141551	rs10127983	2.3984921012941633
MED26	LSM1	rs10412482	rs11467	3.4418436655217084
TMEM201	ULK1	rs2847344	rs7295014	1.342521598714732
MIEN1	TAF10	rs11263763	rs61890184	0.48300958054938736
ATG13	LBHD1	rs68010938	rs2277283	1.3880946950199866
P2RY1	TCEA2	rs145053401	rs139135938	1.2519277100561856
TNKS	TRIM35	rs870167	rs12677206	2.6174932603491303
PIGU	NIF3L1	rs11480453	rs1861270	0.8858780376920421
RAD51	BUB1	rs11561564	rs11691517	3.1153347698956173
KRTCAP2	MEF2D	rs147847496	rs80237341	0.23999273948390018
ACVRL1	FOXF2	rs113925811	rs2814811	2.522531060105024
XPOT	RBCK1	rs7968403	rs6039055	0.559983058795767
POLDIP3	IP6K1	rs6003062	rs34680713	1.497685184668538
SPEN	SMC1A	rs10803412	rs5943724	0.9384866779575162
UQCRH	SNRPC	rs544780844	rs9469899	1.4089878792300805
CDH13	MMP2	rs8052913	rs13380763	2.235221411734849
DVL2	PYGO2	rs78378222	rs56103503	1.8970488609272191
EIF2D	PEX6	rs708723	rs9472120	2.8695480444042922
PKLR	ART4	rs147847496	rs10845938	2.3289983110756287
SDC1	EML4	rs9306894	rs6738169	0.7824371591680584
SRC	PIK3R5	rs6141551	rs28441558	3.2638178537481215
KCNN3	PLCG2	rs56103503	rs8052913	2.4591523217328035
LAMC1	ADAM9	rs34295433	rs11467	1.99108120585209
VPS45	CKAP5	rs1811698	rs68010938	1.6507697663673313
EFNA1	ACKR3	rs147847496	rs74001374	2.319170865107827
TTBK1	CHRNA4	rs9472120	rs139135938	1.571322449847048
GRAP2	CLEC10A	rs34584683	rs78378222	5.534147212514477
TREM2	MMP14	rs4714485	rs1004030	2.0992759163262535
TDRD5	CCL28	rs507603	rs1482675	0.3839883831742403
BUB1B	CKS1B	rs11561564	rs56103503	2.5950312906192305
CRK	EIF4A1	rs684232	rs78378222	0.47248570585892846
MT2A	RPLP2	rs11863709	rs1881502	0.7231055580859698
RAD51	KIF24	rs11561564	rs10122495	2.3830456632582226
TRIM35	DDHD2	rs12677206	rs11467	1.0110335691761856
MCAT	TIMM22	rs5759167	rs684232	0.7199782184517005
ATP1B2	CDH20	rs78378222	rs35283980	1.7709389783762495
SCNM1	NR1H2	rs607518	rs76765083	1.8763101249637657
ARHGAP1	TUT1	rs68010938	rs2277283	0.8785094771542176
OXA1L	DDA1	rs1004030	rs10412482	1.6204074240938202
DAP3	PYGO2	rs184104770	rs56103503	1.6725643920059372
TOMM22	BABAM1	rs138708	rs10412482	0.8773920181832223
SH3D19	MYH14	rs147762399	rs2659051	1.1925831993169962
NUP37	SENP1	rs77121786	rs80130819	2.2603608819322147
SPRR1B	KRT2	rs10127983	rs187809440	3.2377933483409103
AHRR	OR5B21	rs2242652	rs1048374	1.4600822867586363
B3GAT1	RIC3	rs878987	rs61890184	0.47998547896780036
SPRR1B	KRT5	rs10127983	rs113925811	4.069466730002627
SQLE	PFKFB4	rs57588856	rs34680713	2.0171217866426687
LETM2	SFXN3	rs11467	rs12262998	0.7199782184517005
RRM2	ECT2	rs1990613	rs11717887	1.9593843792488845
KCNN3	CLDN5	rs56103503	rs1978060	0.2945365439120593
MYO7A	SKAP2	rs56159348	rs6956484	1.0690517708929694
SEC61A1	XBP1	rs2811476	rs555607708	0.4622587425286486
KLK13	TMEM79	rs76765083	rs184104770	2.841868155579466
SLC26A9	NAPSA	rs708723	rs76765083	0.16611793435832162
BLCAP	USB1	rs6141551	rs11863709	0.7199782184517005
CHST15	NFATC2	rs12769682	rs73909841	0.3184519043151752
RRM2	CENPM	rs1990613	rs6003062	0.629980941145238
GAPVD1	NUP155	rs2241167	rs10941370	0.895875434544241
BORA	ILF2	rs7336001	rs10127983	1.7353582227820556
CEND1	WNT10B	rs1881502	rs56222401	1.7760041756273823
SPRED2	GNA12	rs74702681	rs4513875	2.8917543213854833
NCF2	TREM2	rs34295433	rs4714485	1.773495780213501
