gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
CHDH	PRDM16	rs1880828	rs117105675	0.439986689053817
KEL	CNRIP1	rs146204659	rs151124926	0.553726447861072
SLC22A6	SLC6A12	rs2072113	rs4619206	2.349152147300035
TAF6L	COPRS	rs2072113	rs140040369	2.197690079957212
RLBP1	ACSBG1	rs17791430	rs55781567	3.0211609880001857
CYP2S1	DAGLA	rs56113850	rs2072113	3.1301159904496183
SDHA	IDH3A	rs3810859	rs55781567	2.669307039821883
SECISBP2L	NCOA1	rs7169304	rs6710503	2.789831991887549
HAT1	C1D	rs1866631	rs151124926	2.3462541935372645
AGER	DXO	rs144433536	rs501942	1.6655839681073101
SCN4B	CSPG4	rs61677309	rs62027346	1.294767273870331
GFRA2	SPTBN4	rs3816788	rs56113850	2.4951043876720367
AHR	CYP1A1	rs3944100	rs62027346	1.7312273517025099
ELP3	RUSC1	rs2741348	rs116480793	1.7507963410079757
CASP10	TNFRSF14	rs55902839	rs117105675	2.419946895184361
CHAF1A	HAT1	rs72981884	rs1866631	5.820507419373317
STRCP1	GOLGA6A	rs2439831	rs12439944	0.7199782184517005
AHR	AHRR	rs3944100	rs3810859	2.7406606506040827
WDR61	CSK	rs55781567	rs62027346	2.640829411863008
COPS2	IREB2	rs7169304	rs4886591	1.040349703004278
FGF7	ISLR	rs7169304	rs12439944	1.5178728359940707
ZKSCAN8	TM7SF3	rs34662244	rs116901460	0.9016178836921898
DTWD1	ADAM17	rs7169304	rs150954074	1.887544018610926
WDR74	MTX1	rs2072113	rs116480793	1.778057711467389
HLA-DQB1	TAP1	rs115819854	rs7383287	3.154225197277956
SLC22A8	SLC12A1	rs2072113	rs79040073	1.9195973852385428
SLC22A6	SLC12A1	rs2072113	rs79040073	1.5677654457974803
HSPH1	PPCDC	rs11571833	rs62027346	0.4319869310710203
NSG1	SLC24A5	rs12108538	rs79040073	1.7686446873400807
WNT5A	TRPA1	rs1880828	rs12234934	1.522942721848635
ATAD2B	CLK1	rs62140840	rs55902839	3.5606194615580335
LMAN1L	GRM3	rs62027346	rs139328189	0.5759825747613604
TNFRSF10C	VWCE	rs3816788	rs2072113	1.2436494288492062
IER3	CCHCR1	rs116551911	rs2233956	0.4499863865323128
KEL	PKLR	rs146204659	rs116480793	1.1734697133732341
SCAMP5	ZNF391	rs62027346	rs13212562	2.0691194093493523
POU3F3	STMN4	rs17697383	rs2741348	1.122424049281048
SMAD4	EVC	rs7227917	rs12108538	2.2465269686092566
CSK	IREB2	rs62027346	rs4886591	0.7626861383760162
ARHGEF11	SORBS3	rs116480793	rs3816788	2.3473767532730414
PUM3	VPS11	rs148802107	rs61677309	1.1956053322617413
IP6K3	BEST1	rs114738294	rs2072113	0.4499863865323128
VPS39	HTT	rs2439831	rs10016781	1.7121718100757704
STRADB	XPO7	rs55902839	rs3816788	0.4499863865323128
EXOC3	MRPL36	rs3810859	rs4406174	0.7199782184517005
EML3	PLEKHG2	rs2072113	rs56113850	2.5320128111464246
SDHA	ACAA2	rs3810859	rs7227917	0.931310004124449
SIN3A	UBL7	rs62027346	rs12439944	1.6489376282371548
ZKSCAN4	ACTR8	rs34662244	rs1880828	2.495131872059169
CD5	TRPV6	rs2072113	rs146204659	0.7236902147076809
ATCAY	GRM3	rs72981884	rs139328189	0.869767651114309
FBL	MRPS24	rs56113850	rs2877187	2.3665095751274166
MRPL24	MAP2K2	rs116480793	rs72981884	1.633603462629385
EXOC3	RNF26	rs3810859	rs61677309	1.9131669381685128
LRPAP1	TMED3	rs10016781	rs28408315	1.6470073268745469
EDC3	SERF2	rs12439944	rs2439831	1.7725929275862686
STX5	HYOU1	rs2072113	rs61677309	2.6252101576087425
CEP152	EXO1	rs79040073	rs144503462	1.8349133670542603
FANCI	EXO1	rs17791430	rs144503462	3.2737241093465723
GFRA2	ISLR2	rs3816788	rs12439944	2.7920334167478194
MRPS35	MRPS9	rs116901460	rs17697383	3.7789008674022324
HMGN4	BTN2A1	rs36162392	rs3734542	0.47998547896780036
PLCH2	TPPP	rs117105675	rs3810859	0.8858780376920421
RB1CC1	NCOA2	rs188586526	rs12234934	1.4483369931546513
TRIM46	CD59	rs116480793	rs4755351	1.2852868527155321
SEMA4A	PLEK	rs116480793	rs151124926	2.2741446965117773
DDX6	ZBTB3	rs61677309	rs2072113	2.6413037552467036
CHDH	SLC12A7	rs1880828	rs79398649	0.5849823024920067
RNF5	VARS2	rs144433536	rs116551911	2.7552230287845028
EXOC2	RAB4B	rs62389424	rs56113850	2.83774340339102
SMG5	HTT	rs116480793	rs10016781	2.4963038360600853
IP6K3	EBI3	rs114738294	rs72981884	0.5399836638387754
PHLDB1	SNX33	rs61677309	rs62027346	1.2699580949597955
PEAK1	CROT	rs55781567	rs139328189	1.5428140144744678
TBC1D2B	CLK3	rs55781567	rs12439944	0.873850187947875
CSK	POLG	rs62027346	rs17791430	1.6483220111950827
MYO1D	LPCAT1	rs140040369	rs4406174	1.03022531965114
SLC35A3	SLC25A12	rs7534220	rs1866631	2.894371088787475
SCAMP2	TBC1D2B	rs62027346	rs55781567	2.434131392114112
LIPG	FDPS	rs7227917	rs116480793	2.5274745152740117
ZYX	DAPK3	rs146204659	rs72981884	1.759366689085729
CDK5R1	TCAF1	rs140040369	rs146204659	1.6770305521041164
RAB3IL1	STRADB	rs2072113	rs55902839	1.6325308904445774
FBXO22	ADAMTS7	rs62027346	rs28408315	2.032002840832065
CATSPERD	CYP2A13	rs72981884	rs56113850	1.0950036973692776
HES5	STMN4	rs117105675	rs2741348	2.2953967850266723
SERTAD1	EGR3	rs56113850	rs3816788	2.393262646101172
ARHGEF16	STRA6	rs117105675	rs12439944	1.0038745547452157
FAAP20	B3GAT3	rs117105675	rs2072113	2.240876852419756
CTSH	SEMA4A	rs28408315	rs116480793	2.0252831329310865
CHD2	UBR1	rs28510890	rs2439831	0.4057280476614854
HDGF	UBXN6	rs116480793	rs72981884	2.2593064311122983
BTN2A3P	BAK1	rs3734542	rs114738294	2.6207238923580043
WDR76	FANCI	rs2439831	rs17791430	2.4204822707819718
HAT1	COPS2	rs1866631	rs7169304	3.011047405579712
HYOU1	SLC39A7	rs61677309	rs115447191	1.362493775011905
CHRNA3	ABCG4	rs28408315	rs61677309	1.5111367541550438
REEP4	SNRPA	rs3816788	rs56113850	0.7199782184517005
ULK3	UBL7	rs62027346	rs12439944	1.9946133137296953
ZNF165	ZNF391	rs34662244	rs13212562	3.0078253573193896
MORF4L1	EDC3	rs28408315	rs12439944	3.4868532154979435
DET1	SNUPN	rs17791430	rs62027346	2.1158712195859066
BAK1	ZNF322	rs114738294	rs36162392	1.6396045056061697
RPS25	EEF2	rs61677309	rs72981884	3.386217618563307
EPHX2	GSTK1	rs2741348	rs146204659	1.0303639833165308
TMEM98	BTN2A2	rs140040369	rs34158769	3.0005530614090814
WDR61	ABHD2	rs55781567	rs17791430	1.5120644798051495
EML3	CLK2	rs2072113	rs116480793	0.7807002519988037
ASAP1	FOXO3	rs144706282	rs13205254	1.517663170164374
CHAF1A	BRCA2	rs72981884	rs11571833	2.8670595576850584
TRPA1	FOXF2	rs12234934	rs62389424	0.5522986774289114
MORF4L1	MRPS11	rs28408315	rs17791430	3.1905580891222654
CCDC84	DMTF1	rs61677309	rs139328189	2.061957859260937
CD276	PLD3	rs12439944	rs56113850	2.0331614023587363
NUGGC	PEAK1	rs2741348	rs55781567	0.8707962359429202
BTN3A2	BTN3A3	rs34158769	rs3734542	2.1106075613608404
NINJ2	NEXN	rs4619206	rs6700362	2.8814811094216184
EPB42	UBXN6	rs2439831	rs72981884	2.2714565574438006
WDR61	EDC3	rs55781567	rs12439944	3.7455858709933034
DOK2	ATP8B4	rs3816788	rs7169304	2.458026307571047
KIDINS220	SF3B6	rs150954074	rs62140840	0.5399836638387754
RHOT1	FIG4	rs140040369	rs13205254	1.1685971759159006
ADGRL4	CFH	rs6700362	rs114864108	1.5623783460650211
POLR2G	TRAPPC4	rs2072113	rs61677309	1.2826691751636772
CD276	NINJ2	rs12439944	rs4619206	0.35998910922585026
ZZZ3	AK5	rs17391694	rs34517439	1.6076114937751476
NXF1	ZNF207	rs2072113	rs140040369	0.629980941145238
ASRGL1	SOX17	rs2072113	rs142328647	0.2420616424104855
CEP72	FANCI	rs3810859	rs17791430	0.8621780635148504
BTN2A2	CHRNA5	rs34158769	rs28408315	1.537925393540323
SECISBP2L	TTBK2	rs7169304	rs2439831	1.8883434874457945
FEM1A	IMP3	rs72981884	rs62027346	2.380355635149698
COPS2	SF3B6	rs7169304	rs62140840	2.7798391185671134
ABCG4	LINGO1	rs61677309	rs55781567	0.5399836638387754
NEIL1	HMG20A	rs62027346	rs55781567	0.29999092435487523
MICAL1	CAPN3	rs13205254	rs2439831	2.3567799389969895
CENPO	UBXN2A	rs6710503	rs62140840	2.9308119930565324
C2CD2L	TP53BP1	rs61677309	rs2439831	1.6235746163132623
BTN2A3P	ZKSCAN8	rs3734542	rs34662244	2.453389806499981
HFE	BTN3A1	rs36109883	rs3734542	1.448751044242468
SERTAD3	ID2	rs56113850	rs150954074	2.624008933367846
PTPN9	MORF4L1	rs62027346	rs28408315	2.5546543682109606
SCAMP2	PML	rs62027346	rs12439944	1.5947191569744177
THY1	WNT5B	rs61677309	rs4619206	2.6434199897483444
LYAR	ISG20L2	rs10016781	rs116480793	0.4199872940968253
IFI44	TAP1	rs6700362	rs7383287	1.4870924572549344
SLC17A1	SLC6A13	rs13191296	rs4619206	2.197520678681246
MORF4L1	PDS5B	rs28408315	rs11571833	3.277897527590211
PBK	FEN1	rs2741348	rs2072113	2.1680623960161607
MRPS9	CDKAL1	rs17697383	rs62402518	1.7735425944974197
CSK	UBL7	rs62027346	rs12439944	1.7970466349266827
DBF4	SASS6	rs139328189	rs7534220	2.3257690569488165
FADS1	FDPS	rs2072113	rs116480793	3.1480107848948595
ABT1	BTN2A1	rs36162392	rs3734542	1.1468592291424065
REEP4	SKA1	rs3816788	rs7227917	1.4532232284811033
EXTL3	POLR3D	rs2741348	rs3816788	0.6228240321481973
SCARA3	GLI3	rs2741348	rs2877187	1.517038532925138
UTP6	RNF26	rs140040369	rs61677309	1.6658991094607365
MAN2C1	TKFC	rs62027346	rs2072113	2.9517764184028437
ABHD2	IREB2	rs17791430	rs4886591	0.7814122663028447
FADS1	SLC50A1	rs2072113	rs116480793	0.4090785332111935
MDC1	CCHCR1	rs116260619	rs2233956	0.7199782184517005
HMG20A	CHD2	rs55781567	rs28510890	2.0433465784486007
RXFP2	AZI2	rs11571833	rs7428320	2.85664373174487
NIF3L1	DYNC1I2	rs55902839	rs1866631	0.8150601341251924
DET1	IREB2	rs17791430	rs4886591	0.8400553305523344
GRM3	C1orf61	rs139328189	rs116480793	0.939383361392645
FUBP1	TP53BP1	rs6700362	rs2439831	2.2840278698530025
ACOT13	BTN3A1	rs35789010	rs3734542	0.9655083842737848
SLC22A8	SLC6A18	rs2072113	rs421629	2.4680537810209837
SLC22A6	SLC6A18	rs2072113	rs421629	2.1618974170574616
CHDH	PML	rs1880828	rs12439944	1.8652605660803214
TGFBRAP1	ZBTB24	rs17697383	rs13205254	2.5091133239936623
INCENP	SASS6	rs2072113	rs7534220	2.8128440030692925
AHR	CFH	rs3944100	rs114864108	1.816641719462521
ADRA1A	NRXN1	rs2741348	rs191932161	2.4364014285625286
HAT1	BRCA2	rs1866631	rs11571833	3.4444378411934773
CPSF7	SYNGAP1	rs2072113	rs114738294	0.923582542064847
MAP3K10	LEMD2	rs56113850	rs114738294	1.3975889750066712
FBN1	NT5E	rs79040073	rs118087489	1.593956771766984
MBD1	C2CD2L	rs7227917	rs61677309	0.8114560953229708
INCENP	CENPO	rs2072113	rs6710503	3.7842463363134726
MYO1D	KIAA1324L	rs140040369	rs139328189	0.4269230632588779
MRPL36	NIF3L1	rs4406174	rs55902839	0.47998547896780036
BTN3A2	TNFRSF14	rs34158769	rs117105675	2.978872890972773
IL17RB	MSX1	rs1880828	rs12108538	1.3231659816884285
VCAM1	ISLR	rs7534220	rs12439944	2.571658462054258
ARHGEF5	EPHX2	rs146204659	rs2741348	1.2260775188073445
FRMD5	ITPR3	rs2439831	rs114738294	1.4046471520571489
PDZD3	CREB3L3	rs61677309	rs72981884	1.7249115509553468
CHRNA5	WDR76	rs28408315	rs2439831	1.4283074956635282
LONP1	BEST1	rs72981884	rs2072113	0.3299900167903628
SCGB2A1	STX18	rs2072113	rs12108538	0.9013546659917795
DUSP22	ZSCAN9	rs62389424	rs34662244	2.528558077763611
TRIM40	ALDOB	rs116418332	rs35440884	1.4767188516516998
NXF1	PEX10	rs2072113	rs117105675	3.407818809775886
DET1	SEMA4A	rs17791430	rs116480793	1.401662135246774
SNX33	CLK3	rs62027346	rs12439944	1.221914631941442
MRPL15	SLC25A12	rs142328647	rs1866631	1.6152469351932621
ULK3	PSMA4	rs62027346	rs28408315	2.952040688840536
DDX39B	HLA-DRB1	rs114002231	rs115819854	1.959985260348967
HSPA1A	CDSN	rs501942	rs2233956	0.2969910151113265
EPB42	BLVRB	rs2439831	rs56113850	2.011662365782687
LRTM1	MSX1	rs1880828	rs12108538	1.2151508382696752
BTN2A3P	BTN2A2	rs3734542	rs34158769	2.4059146460489513
WDR74	MRPL24	rs2072113	rs116480793	2.6296701976086094
CHRM1	SFTPC	rs2072113	rs3816788	0.5890730878241186
PIGK	AGL	rs71658797	rs7534220	2.7190624198744002
HLA-DMA	BTN2A2	rs7383287	rs34158769	1.1210389293152583
IFI44	ISG20	rs6700362	rs17791430	2.615882011770413
RAB25	TRPV6	rs116480793	rs146204659	1.7636917367591405
ETAA1	SERTAD1	rs76980472	rs56113850	3.2652719658742364
LEMD2	PEX10	rs114738294	rs117105675	2.499867501779457
ALDOB	REP15	rs35440884	rs116901460	0.9254017939446699
ALDOB	SLC17A1	rs35440884	rs13191296	1.1135833675484041
SECISBP2L	MYEF2	rs7169304	rs79040073	3.1117357834617594
PTPN9	IDH3A	rs62027346	rs55781567	0.9706943277795572
PRCC	CPSF7	rs116480793	rs2072113	2.8603158891509004
PSMA2	TMEM258	rs2877187	rs2072113	2.043500891039232
CHRNA5	FBXO22	rs28408315	rs62027346	0.5789156557448165
SERTAD1	RIT1	rs56113850	rs116480793	2.5019458230147467
EDC3	GALK2	rs12439944	rs7169304	1.4042132905224798
CLK2	DMTF1	rs116480793	rs139328189	2.416239124233631
SLC12A7	CEP72	rs79398649	rs3810859	1.6117146331148091
IPCEF1	LRG1	rs11751666	rs72981884	1.700395426328944
SCN2B	ADRA1A	rs61677309	rs2741348	3.298051663883741
TRIM35	TNFRSF10B	rs2741348	rs3816788	2.5107670089510803
MDC1	VARS2	rs116260619	rs116551911	2.4939848295395888
SCAMP2	REEP4	rs62027346	rs3816788	0.5399836638387754
CHRM1	STMN4	rs2072113	rs2741348	1.0282327537122748
RPL36	RPS25	rs72981884	rs61677309	2.789620756316065
SCAMP2	TMEM179B	rs62027346	rs2072113	3.6482744852999365
ESCO2	WDR76	rs2741348	rs2439831	0.8707962359429201
CHAF1A	GMNN	rs72981884	rs35789010	2.8621495000587784
CD3G	LRTM1	rs61677309	rs1880828	1.7469311918926436
TNXB	ISLR	rs144433536	rs12439944	0.629980941145238
TCAF1	SLCO3A1	rs146204659	rs28510890	1.8669525276941845
USP33	SASS6	rs17391694	rs7534220	2.826107248610599
SLC39A7	MSTO1	rs115447191	rs116480793	1.4161092340813708
AHNAK	ITPR3	rs2072113	rs114738294	1.553059432149049
PTPN9	HMG20A	rs62027346	rs55781567	0.8711070445794009
MORF4L1	IMP3	rs28408315	rs62027346	2.743358815244383
SDHA	MRPS9	rs3810859	rs17697383	1.1319848566596558
PML	BTN3A1	rs12439944	rs3734542	1.650486238723053
DTWD1	VPS39	rs7169304	rs2439831	1.0613861930735584
ALDOB	CYP2A7	rs35440884	rs56113850	1.985444727695269
SAFB2	PAF1	rs72981884	rs56113850	2.052330991033712
MAN2C1	CCAR2	rs62027346	rs3816788	0.8920884433907519
ATAD2B	KDM5A	rs62140840	rs4619206	3.4382100498038604
SCN2B	SPTBN4	rs61677309	rs56113850	3.1051699009206355
HSPA1B	MDC1	rs501942	rs116260619	2.784314497207259
PPIL6	FEM1A	rs13205254	rs72981884	1.6759813994081922
LONP1	BLVRB	rs72981884	rs56113850	2.24476922639215
TDP2	ABT1	rs35789010	rs36162392	2.0603387690514383
KRTCAP2	TMEM179B	rs116480793	rs2072113	0.5399836638387754
PRCC	PIAS4	rs116480793	rs72981884	2.2731955880276296
ETAA1	SAMD4B	rs76980472	rs56113850	2.5497937272565423
ALDOB	PKLR	rs35440884	rs116480793	4.721217290089464
NCOA1	UBXN2A	rs6710503	rs62140840	0.47998547896780036
MED29	BMP1	rs56113850	rs3816788	0.5338491704127406
CD3E	DMTN	rs61677309	rs3816788	3.368019024434979
LONP1	CPSF7	rs72981884	rs2072113	2.117112656301888
BTN2A1	SLC39A7	rs3734542	rs115447191	0.6106706807270923
RAB25	BTN2A1	rs116480793	rs3734542	1.3434365886181165
GFRA2	DAGLA	rs3816788	rs2072113	2.450086333259172
CYP2B6	SLC17A4	rs56113850	rs13191296	0.871959659773221
DDX39B	ABCF1	rs114002231	rs116260619	2.0252577775724188
SUZ12	PDS5B	rs140040369	rs11571833	1.3490472474225614
UBE2Q2	IREB2	rs62027346	rs4886591	1.0830313910213554
WDR61	COX5A	rs55781567	rs62027346	1.1448026518744405
EDC3	PSMA4	rs12439944	rs28408315	2.9436091067518233
SECISBP2L	UBR1	rs7169304	rs2439831	2.381447443669233
C2	PLEK	rs501942	rs151124926	1.7573911238803328
WDR61	IMP3	rs55781567	rs62027346	3.140935389377729
HMG20A	EDC3	rs55781567	rs12439944	3.014384810207038
ADGRL4	FGF7	rs6700362	rs7169304	2.1519257774356637
ULK3	NPTN	rs62027346	rs12439944	1.949108622849859
LONP1	VLDLR	rs72981884	rs148802107	1.8838880883532858
MORF4L1	HAUS2	rs28408315	rs2439831	2.3095575204317336
MRPL36	RPL36	rs4406174	rs72981884	3.4586589090401523
POLR3D	TRIM35	rs3816788	rs2741348	1.2963960069664053
WDR76	SASS6	rs2439831	rs7534220	0.5399836638387754
BTN3A3	TRIM38	rs3734542	rs13191445	2.8945125431039775
SKI	LMNA	rs117105675	rs116480793	1.7839444069482
COX5A	MRPS11	rs62027346	rs17791430	1.3105579276903119
CD3G	IPCEF1	rs61677309	rs11751666	1.4773390651004976
HMG20A	MRPS11	rs55781567	rs17791430	1.2187719399836738
POLG	TUBGCP4	rs17791430	rs2439831	0.7199782184517005
KEL	UBXN6	rs146204659	rs72981884	2.2022309730467935
EXOC3	SLC12A7	rs3810859	rs79398649	1.852084230244715
WDR76	CENPO	rs2439831	rs6710503	0.5399836638387754
B3GAT3	PLD3	rs2072113	rs56113850	0.6206443546227906
SKA1	EXO1	rs7227917	rs144503462	0.7969142031997878
LAMTOR2	TMEM258	rs116480793	rs2072113	0.5199842688817837
SNX33	BTN2A1	rs62027346	rs3734542	1.1675307089823914
MFAP1	LYAR	rs2439831	rs10016781	2.4787174883650023
EEF2	SCAMP3	rs72981884	rs116480793	2.421043726133135
IDH3A	EDC3	rs55781567	rs12439944	1.2433670021599341
CPSF3	EXO1	rs150954074	rs144503462	2.614849855502661
CASP10	LRG1	rs55902839	rs72981884	0.8372790779017288
RPP25	UBL7	rs62027346	rs12439944	2.1177792973467615
POLR3D	ELP3	rs3816788	rs2741348	1.6836870223263825
ELP3	SORBS3	rs2741348	rs3816788	1.4083642134856311
LONP1	ARHGEF2	rs72981884	rs116480793	1.4298506088496623
ZKSCAN3	ZNF546	rs67340775	rs56113850	3.0928994866717434
PTPN9	UBR1	rs62027346	rs2439831	2.709400461958965
CPSF3	CSTF3	rs150954074	rs4755351	4.382641548367051
NSG1	CROT	rs12108538	rs139328189	2.048417820998533
HMG20A	TUBGCP4	rs55781567	rs2439831	1.5153821439767794
CHRM1	GRM3	rs2072113	rs139328189	2.7747399686009797
EXTL3	BIN3	rs2741348	rs3816788	0.6685512028480076
FGF17	SOX17	rs3816788	rs142328647	1.9135241403137369
ZKSCAN3	CDKAL1	rs67340775	rs62402518	0.171423385345643
KIDINS220	SECISBP2L	rs150954074	rs7169304	2.4386267595950115
DBF4	ESCO2	rs139328189	rs2741348	2.861114220752638
FBXO22	ZSCAN29	rs62027346	rs2439831	1.3933674954525512
EDC3	TUT1	rs12439944	rs2072113	4.337050421282408
BAK1	EDC3	rs114738294	rs12439944	2.349041771887143
VLDLR	FAM174B	rs148802107	rs28510890	1.4129460404781957
SCAMP5	IDH3A	rs62027346	rs55781567	0.19199419158712014
HNRNPUL1	INCENP	rs56113850	rs2072113	1.4158676608986354
ZNF184	ZSCAN26	rs149866169	rs67340775	2.9941582464710033
ZKSCAN8	HMG20A	rs34662244	rs55781567	3.041399327272268
BAK1	SLC25A44	rs114738294	rs116480793	0.619561541105151
SLC39A14	EXTL3	rs3816788	rs2741348	2.111999127866908
RASGRF1	SFTPC	rs28408315	rs3816788	0.49089423985343217
MFAP1	MRPS11	rs2439831	rs17791430	3.4170952732658852
SNUPN	TP53BP1	rs62027346	rs2439831	1.6692896736221552
CEP72	SASS6	rs3810859	rs7534220	4.408959183581551
HLA-C	CCHCR1	rs2596500	rs2233956	2.0746538630131024
KMT2A	TTBK2	rs61677309	rs2439831	2.2246423834931854
CCT3	MRPS9	rs116480793	rs17697383	0.4199872940968253
ZKSCAN3	ZKSCAN4	rs67340775	rs34662244	3.0928994866717434
ZBTB7A	MEF2D	rs72981884	rs116480793	2.412421704097592
IDH3A	TUBGCP4	rs55781567	rs2439831	0.47998547896780036
CACNA2D3	CYP2S1	rs1880828	rs56113850	0.42188681741795964
MRPL15	NCOA2	rs142328647	rs12234934	0.4199872940968253
MFAP1	SAFB	rs2439831	rs72981884	0.5399836638387754
GPR6	STMN4	rs13205254	rs2741348	0.9193688101765911
NOTCH4	HLA-DRB1	rs147151648	rs115819854	2.9751168369719663
WNT5A	FOXF2	rs1880828	rs62389424	2.6867542819440713
DBT	ZNF207	rs7534220	rs140040369	0.629980941145238
ERC2	CSPG4	rs1880828	rs62027346	1.3954051030224837
PGBD1	TP53I3	rs67340775	rs62140840	0.8114560953229708
TPPP	STMN4	rs3810859	rs2741348	4.353364937096607
CEP152	ZSCAN29	rs79040073	rs2439831	0.6311325185845328
TMED3	CSK	rs28408315	rs62027346	0.8706512307476467
SAFB	UBXN1	rs72981884	rs2072113	1.7783336291917609
STX18	NOP14	rs12108538	rs10016781	1.4224461691739112
HMGA1	UBXN1	rs114738294	rs2072113	2.3167714980397482
MPI	IREB2	rs62027346	rs4886591	0.8021887329168595
CD164	SLC35A3	rs13205254	rs7534220	0.4949850251855441
DBF4	CEP152	rs139328189	rs79040073	3.4048521096339
HIPK3	ITSN2	rs4755351	rs62140840	0.7355535533890916
SCAMP5	CIB2	rs62027346	rs55781567	1.0336724178179055
TFB1M	CDC40	rs11751666	rs13205254	2.582070272917216
BCAN	ATCAY	rs116480793	rs72981884	1.78019854384092
HLA-DRB1	TAP1	rs115819854	rs7383287	2.059785336488851
AKT3	SORBS3	rs10436951	rs3816788	1.3344796808518182
ESCO2	CCAR2	rs2741348	rs3816788	2.2054895027561274
HYOU1	MYDGF	rs61677309	rs72981884	2.702434518737298
SEMA6D	GLI3	rs79040073	rs2877187	2.4210099214603256
ZNF184	ACOT13	rs149866169	rs35789010	1.265170405760912
PBX2	HLA-DRB5	rs144433536	rs115100928	0.7575676801481093
IQSEC3	INSRR	rs4619206	rs116480793	2.9890774253022436
MRPL36	LAMTOR2	rs4406174	rs116480793	0.5199842688817837
TP53I3	ADAMTS7	rs62140840	rs28408315	0.7899068777408657
TMED3	WDR61	rs28408315	rs55781567	0.9913906397024503
MRPL50	INTS5	rs35440884	rs2072113	3.487187381455491
CHRNA5	HYKK	rs28408315	rs4886591	0.5399836638387754
SSR2	MYDGF	rs116480793	rs72981884	0.3999878991398336
TAF6L	DAPK3	rs2072113	rs72981884	2.205814477387155
GSDMC	ID2	rs144706282	rs150954074	0.8502275912103594
ATCAY	CHRNB4	rs72981884	rs28408315	1.6000838158724386
REEP4	FANCI	rs3816788	rs17791430	0.5399836638387754
TNXB	HLA-DRB1	rs144433536	rs115819854	0.8825500319392672
TMPRSS4	AUTS2	rs61677309	rs56212584	1.0886252583017677
SCARA5	NKD2	rs2741348	rs79398649	1.124898645481415
MPI	CLK3	rs62027346	rs12439944	1.552337776742509
SYNGAP1	BCL9L	rs114738294	rs61677309	2.553947323840873
SCARA3	SYT7	rs2741348	rs2072113	1.8864865208457562
CEP152	SASS6	rs79040073	rs7534220	6.030891330977422
KEL	BLVRB	rs146204659	rs56113850	1.5087467743370153
MSX1	OPRK1	rs12108538	rs188586526	1.0410189592712242
ARHGEF16	RPP25	rs117105675	rs62027346	0.47998547896780036
STX5	SLC39A7	rs2072113	rs115447191	1.7752368552036755
TMED3	SCAMP3	rs28408315	rs116480793	4.450013010060357
DUT	WDR61	rs79040073	rs55781567	2.106565091713745
DDX39B	TCF19	rs114002231	rs2233956	1.2952751924934225
HYOU1	PDIA3	rs61677309	rs2439831	1.4438949068023534
TPPP	SKI	rs3810859	rs117105675	2.4171856987647287
NINJ2	PIWIL2	rs4619206	rs3816788	0.9041498356379816
CHD2	IREB2	rs28510890	rs4886591	0.33223586871664323
KIAA0319	BSCL2	rs35789010	rs2072113	2.062355763171712
CD3E	CD5	rs61677309	rs2072113	2.8384380333308963
AGER	HLA-DRB5	rs144433536	rs115100928	3.1039385360318894
DPAGT1	SCAMP3	rs61677309	rs116480793	0.5399836638387754
ADGRL4	NKAPL	rs6700362	rs67340775	0.8304320428642631
SEMA6B	DAGLA	rs72981884	rs2072113	2.5692259978420466
SEMA4A	EPHA1	rs116480793	rs146204659	2.950736547876798
SMARCA2	ARID3B	rs148802107	rs12439944	2.11249991019943
SCAMP5	EDC3	rs62027346	rs12439944	1.9911599031202163
EEF2	SNRPA	rs72981884	rs56113850	2.3247246694159096
CMAHP	BTN3A3	rs35789010	rs3734542	1.691992877726396
VPS39	ADD1	rs2439831	rs10016781	1.5204781496301143
FBXO22	PSMA4	rs62027346	rs28408315	3.0016874468731602
BTN2A3P	STARD9	rs3734542	rs2439831	0.5399836638387754
EPHA1	LTBP4	rs146204659	rs56113850	1.8691651740151678
MYDGF	SCAMP3	rs72981884	rs116480793	0.2199933445269085
ZKSCAN4	GMNN	rs34662244	rs35789010	3.0044444329266278
SF3B6	NDUFB3	rs62140840	rs55902839	1.2367354640354855
CD3D	DOK2	rs61677309	rs3816788	2.717802720670478
SSR2	CUTA	rs116480793	rs114738294	3.3002906217701318
TP53I3	ITPKC	rs62140840	rs56113850	0.965834379593977
SAMD4B	MEF2D	rs56113850	rs116480793	2.829576475995564
UBE2D4	GSTK1	rs2877187	rs146204659	1.6887413289499404
DUT	ITGB1BP1	rs79040073	rs150954074	0.41504626710745085
MAP1LC3C	NTRK3	rs144503462	rs17791430	0.7326119068261703
STMN4	C1orf61	rs2741348	rs116480793	0.7212943069537517
PTPRS	AXL	rs72981884	rs56113850	2.220764207156419
PSMA4	SNUPN	rs28408315	rs62027346	1.6219045261622087
KCNT2	VCAM1	rs114864108	rs7534220	1.3723547975358572
CHD2	CLK3	rs28510890	rs12439944	1.7803097307790168
STX5	SNRPA	rs2072113	rs56113850	0.6479803966065305
BAK1	ETV3	rs114738294	rs116480793	1.0533881552531246
HSPA1B	PRRT1	rs501942	rs144433536	2.391377747205704
SNAP23	HMG20A	rs2439831	rs55781567	1.4277267977338455
SNX33	VPS37C	rs62027346	rs2072113	2.434338484376335
CLK3	IMP3	rs12439944	rs62027346	2.679083239864274
EPHX2	PRSS16	rs2741348	rs35768595	1.1596753252471328
