gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
DDX39B	MDC1	rs4143333	rs2284174	3.202627132758959
FARS2	RTCB	rs1294421	rs73158393	3.5246900561340224
RAB5C	PPP3CB	rs62065216	rs11594905	2.831002384725232
THRA	DSE	rs34727469	rs674621	0.9843059891634041
RALBP1	UPF2	rs647097	rs7068966	1.7955371107752207
SNRPF	NDUFB1	rs7307510	rs72699855	2.303721704492649
DHTKD1	GALK2	rs7068966	rs72731149	1.2877791727919694
SKP1	ATOX1	rs62375246	rs979453	2.6611325624386044
RAB5C	MSL1	rs62065216	rs34727469	0.6479803966065305
BCL3	CXCL2	rs72626215	rs4585380	2.637443187155636
PSMD7	NFE2L1	rs4888379	rs12373142	1.754379753538031
PPFIBP1	ADRB2	rs11049386	rs10037493	1.120185738057
RUVBL1	SNX8	rs2955083	rs798565	0.5999818487097505
ANKRA2	NOLC1	rs34651	rs1570221	1.068328558966881
HABP4	COPRS	rs10760580	rs8080772	1.0824928198221946
POLE3	DPH2	rs803923	rs10890311	2.7781739776611296
SCLY	NUDT5	rs62191105	rs7068966	1.8063657179467492
DNAJC7	CBX1	rs62065216	rs12373142	0.5999818487097505
KIF3A	NF1	rs10076733	rs8080772	0.959502411055141
SLMAP	TRIP11	rs62259026	rs72699855	1.1908561853504436
OPTN	NLRC5	rs7068966	rs8044657	2.91712287591787
KCNMA1	SH3PXD2B	rs721917	rs12519165	0.6278407946235598
MED13L	MYO9A	rs7958945	rs2119568	0.7573590223014394
NFE2L1	ADAM17	rs12373142	rs955277	1.6918247897730123
PDLIM4	ADAP2	rs10076733	rs8080772	1.733051777370331
RIN3	PPARG	rs35584079	rs11707641	1.8006300215240971
CDC27	MED7	rs12373142	rs10866659	1.7098260327764403
SLC35B3	SLC39A7	rs11243202	rs9273404	0.7199782184517005
SNX3	UBE2F	rs2806356	rs62191105	2.4323810722562023
EEFSEC	SEC61A2	rs2955083	rs7068966	0.5999818487097505
KRTAP3-3	KRT38	rs34727469	rs62065216	5.185505010605825
SOX4	TFDP2	rs13198656	rs7650602	3.0830222729644277
PDLIM4	IGFBP4	rs10076733	rs34727469	0.8661644461033223
SUZ12	MLX	rs8080772	rs62065216	2.777463507733432
MUTYH	FGGY	rs4660861	rs72673419	1.243367002159934
SAMD8	SLC31A1	rs2579762	rs803923	0.4499863865323128
EPS8L3	AMBP	rs629619	rs803923	1.619168791975519
TSC22D1	CXCL3	rs9525927	rs4585380	0.5999818487097505
NDUFS5	PRDX1	rs76841360	rs4660861	0.8239627449076572
CAP1	HECTD3	rs76841360	rs4660861	2.718938004337302
CDC27	BTRC	rs12373142	rs1570221	3.7090347455694235
BCL3	CXCL1	rs72626215	rs4585380	2.4559234015118894
SPPL2A	PEAK1	rs4774574	rs55676755	1.5670287828329532
EPHA2	PLXNC1	rs9435731	rs4762172	3.4894129158612714
VGF	SYTL2	rs2897075	rs11234554	0.657424304206619
ADAM17	GART	rs955277	rs2096468	0.8369644376877916
AZGP1	RCL1	rs2897075	rs10114763	0.3199903193118669
LRRC49	IL17RD	rs12102112	rs62259026	0.47998547896780036
ILKAP	MFF	rs62191105	rs16825267	0.5699827562742629
PITX3	CKM	rs1570221	rs72626215	0.3999878991398336
KCNH4	RAB11FIP4	rs62065216	rs8080772	1.7473238432961695
IRF1	CXCL2	rs10076733	rs4585380	2.9095220508884596
CHST5	KRT20	rs4888379	rs34727469	0.5399836638387754
PRDX1	ERI3	rs4660861	rs10890311	1.3968861993679464
IER3	TCF19	rs2284174	rs4143333	0.6228240321481973
KCNC4	P3H4	rs629619	rs62065216	0.45598620501941034
SLC6A1	GPR4	rs2442776	rs72626215	1.9616269766169068
SUZ12	UBE2B	rs8080772	rs62375246	1.1206861648260293
CD74	EVI2B	rs353233	rs8080772	3.389156366294642
APPL1	BCL3	rs62259026	rs72626215	2.91623783890627
EZH1	MSL1	rs62065216	rs34727469	3.526640495078384
NFKB2	OPTN	rs1570221	rs7068966	2.1482417224371444
PSMD11	COA3	rs1973252	rs62065216	2.8271768117931497
KCNA2	NEUROD2	rs629619	rs34727469	1.2924312792204737
IER3	HLA-DRB5	rs2284174	rs9273404	1.2413130648255373
HRH1	ERAP2	rs2442776	rs153916	1.4180583673867306
ATR	KAT2A	rs7650602	rs62065216	2.3188359258793487
CNBP	ATP6V1E1	rs2955083	rs9617650	1.725299389830997
PPIF	AP3M1	rs1902661	rs11594905	1.5576754915493582
RBM15	GRPEL2	rs629619	rs35684381	0.5142701560369289
AP3B2	RTN2	rs7181169	rs72626215	2.446741710370883
RAB5C	KAT6B	rs62065216	rs2579762	0.8595926117864294
MMP15	MUC3A	rs12926803	rs2897075	1.7065469186158788
CDC27	ATAD5	rs12373142	rs8080772	2.3154030659395604
TPRA1	P3H4	rs2955083	rs62065216	0.7185474992986385
ADAM17	RPN1	rs955277	rs2955083	1.7042498986032069
SRRT	TCOF1	rs2897075	rs353233	2.6881315899611233
TRIM8	SLC26A2	rs1570221	rs353233	0.171423385345643
AKR1A1	ATP13A2	rs4660861	rs9435731	1.0368144631122322
KAT2A	POLR3A	rs62065216	rs721917	2.204626167470204
CAP1	MICAL1	rs76841360	rs2806356	1.2473694404956335
FAR1	RASA2	rs4757118	rs7650602	0.629980941145238
PTPRF	CDC42EP4	rs10890311	rs11655567	1.5712568849236548
NDST2	SAMD8	rs11594905	rs2579762	2.704298067887539
ARHGEF19	AREG	rs9435731	rs4585380	2.8573396361831858
ERBB2	VCL	rs34727469	rs11594905	1.8835008183778503
SOX4	FGD6	rs13198656	rs7307510	0.8609888243920457
AGER	ATAT1	rs2070600	rs2284174	1.1743206042033956
RAB5C	WIPF2	rs62065216	rs34727469	2.9241727335179593
KRT35	KRTAP4-3	rs62065216	rs34727469	3.37202022185138
EPO	G6PC	rs2897075	rs62065216	1.0794585038412543
FAM107A	ADCY5	rs62259026	rs4093840	2.610463617423153
IRF1	CXCL1	rs10076733	rs4585380	2.7392108955386063
GOSR2	GNA12	rs12373142	rs798565	1.7210870959211175
ABLIM3	MGLL	rs10037493	rs2955083	0.7555493102421673
FZD4	APOE	rs117261012	rs72626215	2.5200225629387023
SEC63	SLC31A1	rs2806356	rs803923	2.031034890378663
SAMD8	CHCHD1	rs2579762	rs11594905	3.67107571341381
CCL20	TNIP1	rs16825267	rs979453	2.595839921961941
BECN1	AP3M1	rs62065216	rs11594905	2.589171528763166
CECR2	KCNG3	rs2542334	rs12466981	1.6674515243161694
SKP1	NDUFS4	rs62375246	rs1551943	2.4069963323959547
PRSS23	GLIS3	rs117261012	rs10114763	1.4893475064810118
GART	NOLC1	rs2096468	rs1570221	1.332698541498914
TMIGD3	EVI2B	rs629619	rs8080772	1.3307581762410008
PER2	NR1D1	rs62191105	rs34727469	3.76039286921817
PDLIM4	CHST6	rs10076733	rs4888379	0.45598620501941034
DPH2	PPIE	rs10890311	rs76841360	2.708561557612324
FKBP10	BCAM	rs62065216	rs72626215	0.7199782184517005
VDAC2	CAMK2G	rs2579762	rs11594905	1.8807890638627514
SLC35B3	FARS2	rs11243202	rs1294421	3.0050239217103205
CDK12	ATAD5	rs34727469	rs8080772	1.8127678671827554
AKIRIN1	MGLL	rs76841360	rs2955083	1.130051257190648
DSP	BMP6	rs2076295	rs11243202	1.795606719285043
GSDMB	LEAP2	rs34727469	rs10076733	3.0408765906022133
IFT122	OSTM1	rs2955083	rs2806356	2.0257511930621064
IFT22	SAXO2	rs2897075	rs7181169	3.3821706231178714
NASP	SRRT	rs4660861	rs2897075	0.47998547896780036
ERI1	AGFG1	rs9329170	rs16825267	2.47443427313625
NR2C1	CCDC14	rs60129850	rs4093840	0.9773197025028799
CXCL1	CCL20	rs4585380	rs16825267	3.5683803871199515
RASGRF1	SFTPA1	rs28534575	rs1902661	1.3262527109709163
KRT28	KRTAP17-1	rs34727469	rs62065216	4.6093377872051775
USB1	RSPRY1	rs12926803	rs8044657	2.1177792973467615
ATP6V0E1	COA3	rs12519165	rs62065216	1.8118244421487772
KCNA2	UNC79	rs629619	rs35584079	2.584055641695097
STAT5B	SMARCE1	rs62065216	rs34727469	1.583045640120639
EIF3B	MCM7	rs798565	rs2897075	2.0349657317286427
KIFC3	PLAU	rs8044657	rs11594905	0.29999092435487523
TRPM7	PEAK1	rs4774574	rs55676755	1.121682657051636
KRT36	KRTAP4-4	rs62065216	rs34727469	4.6093377872051775
ACLY	CDK12	rs62065216	rs34727469	2.4024541779175395
CHIA	PRODH	rs629619	rs9617650	1.7692665351520183
HAP1	RBMS3	rs62065216	rs13073544	2.2191268628792673
PPT1	AHCYL1	rs76841360	rs629619	1.8685758335168128
CXCL6	CLDN11	rs4585380	rs11721111	0.6119814856839454
RMI2	GINS3	rs56134392	rs12926803	2.609657081378343
EZH1	WIPF2	rs62065216	rs34727469	0.8470601796949404
SP2	ZMIZ1	rs12373142	rs1902661	2.6524127334986205
DNAJB8	IL13	rs2955083	rs10076733	1.1317341827276617
SPARC	TIMP3	rs979453	rs73158393	1.3692758162390712
PSMD11	NPEPPS	rs1973252	rs12373142	3.20806046523935
CTSV	APOE	rs10760580	rs72626215	1.4652129736881965
VDAC2	VPS25	rs2579762	rs62065216	1.975138550735406
ASB1	QPCTL	rs62191105	rs72626215	2.525819846282467
NUDT1	CPSF4	rs798565	rs2897075	2.4241726966289336
SPPL2A	CHRNA5	rs4774574	rs28534575	0.30500256226149264
CAMK2A	DUPD1	rs353233	rs2579762	2.2948117014627125
AKNA	SLC6A9	rs803923	rs10890311	1.2407011109884465
RAB5C	AP1S1	rs62065216	rs2897075	2.617127562169296
CRADD	HOXB3	rs4762172	rs12373142	1.3296417395829563
RUVBL1	EIF2B3	rs2955083	rs4660861	1.696618797598961
FMN2	SLC6A17	rs11579382	rs629619	1.711772888495363
AFF4	FCHO2	rs10076733	rs34651	0.5999818487097505
ATAD5	TUBG1	rs8080772	rs62065216	1.60331505909425
KIF3A	SEC61A2	rs10076733	rs7068966	2.5477260820841163
CAP1	ELOVL1	rs76841360	rs10890311	1.1218583096349855
SKP1	GABARAPL2	rs62375246	rs4888379	2.88500224448997
FMN2	TLE4	rs11579382	rs7866939	1.6911364686527548
METAP2	CEP83	rs7307510	rs4762172	0.5399836638387754
TWISTNB	SNX8	rs2040732	rs798565	0.5399836638387754
ARHGEF10L	EVI2B	rs9435731	rs8080772	1.2622672278772131
NFKB2	NECAP2	rs1570221	rs9435731	0.4199872940968253
RIOK2	CAMLG	rs153916	rs62375246	1.219120968233808
DPH2	TOMM40	rs10890311	rs72626215	1.1793179923039538
RPP14	KRT19	rs62259026	rs62065216	0.629980941145238
IFNAR1	TNIP1	rs2096468	rs979453	2.1881311321201853
TCF19	MDC1	rs4143333	rs2284174	0.6228240321481973
OXSM	LAMTOR5	rs11712723	rs629619	0.3374897898992346
IPO13	EIF2B3	rs10890311	rs4660861	0.5656971716406218
RPS17	RPS24	rs7181169	rs721917	3.087448615949306
BRAT1	PPP1R35	rs798565	rs2897075	2.189745487371712
SEMA5B	EXOC3L2	rs4093840	rs72626215	1.1200928435301671
RMI2	KIF2C	rs56134392	rs4660861	0.6404193347910843
CD53	PARVA	rs629619	rs4757118	1.2424110025344635
MRPS16	RPS24	rs11594905	rs721917	3.6582724576437524
SMARCAL1	RAD50	rs2571445	rs10076733	4.153279023332156
MYPOP	ZSCAN25	rs72626215	rs2897075	3.0078253573193896
ZMIZ1	CDC42EP4	rs1902661	rs11655567	2.15190800471225
TWISTNB	EIF3B	rs2040732	rs798565	2.0690978815828536
PSME3	PPIE	rs62065216	rs76841360	2.5355588265960955
MED24	TUBG1	rs34727469	rs62065216	0.8607417014435055
CAMK2G	MTA3	rs11594905	rs12466981	0.9510593896773125
TLE4	KRT19	rs7866939	rs62065216	1.1547224638737004
SOCS1	ITK	rs56134392	rs10866659	2.5099369420723185
SON	DDX46	rs2096468	rs62375246	2.9468773361787552
CLCNKB	ESPNL	rs9435731	rs62191105	1.7607016106582787
TRAPPC6A	SLC39A11	rs72626215	rs11655567	2.176707853926103
PEAK1	GAB1	rs55676755	rs6537279	1.8371322993606105
COPS2	TTC37	rs72731149	rs153916	3.348864524249541
CXCL5	PLAU	rs4585380	rs11594905	2.244526550117385
FLOT1	SUFU	rs2284174	rs1570221	2.8859041386524487
CARD11	OSBPL7	rs798565	rs12373142	2.1511472874521784
VPS25	ATP6V0B	rs62065216	rs10890311	2.5830880090514743
AFF4	TTC37	rs10076733	rs153916	3.271913205728049
RCC2	KDM4A	rs9435731	rs10890311	1.584802464840376
RNF135	CX3CL1	rs8080772	rs8044657	3.148081435934632
PTHLH	ACKR3	rs11049386	rs72983853	1.8759212504824858
PTH	PRM1	rs4757118	rs56134392	0.4949850251855441
EPHA2	EPHB4	rs9435731	rs2897075	3.0764038697391394
TBC1D2B	IREB2	rs55676755	rs28534575	1.1239065263741947
ARL3	CDC26	rs1570221	rs803923	0.7724811459323319
CSF3	MBOAT1	rs34727469	rs9350191	1.1454246994225845
MAST2	PLEKHM2	rs4660861	rs9435731	1.2699632597393093
NPM3	RPS24	rs1570221	rs721917	1.586711583080364
ATP6V1E1	MIEN1	rs9617650	rs34727469	1.1390133278602614
SDHB	PGAP3	rs9435731	rs34727469	1.1717692716712669
AKIRIN1	KDM4A	rs76841360	rs10890311	1.3693898132277673
KIF19	FAM107A	rs9904181	rs62259026	0.2228504009493359
HSPA1B	HLA-DQA1	rs2070600	rs9273404	2.6234561031512436
METAP2	MRPS35	rs7307510	rs11049386	2.0488927738093787
CNNM2	NEUROD2	rs1570221	rs34727469	1.0176611482744864
NDRG4	GPR4	rs12926803	rs72626215	2.3742262721611676
SNRPF	CDC26	rs7307510	rs803923	1.6793910879615828
TERF2IP	NDRG4	rs4888379	rs12926803	1.8938457595537108
JADE2	PARP14	rs62375246	rs4093840	2.0838013731830354
ERBB2	P3H4	rs34727469	rs62065216	1.045417597953557
NYAP1	NDRG4	rs2897075	rs12926803	2.3544482290895705
JADE2	TRIM56	rs62375246	rs2897075	1.7319907517365487
NUBP1	CPSF4	rs56134392	rs2897075	1.210680928074142
RAB17	BSPRY	rs72983853	rs803923	0.6092123386899004
IPO13	COASY	rs10890311	rs62065216	0.7199782184517005
AGFG1	COPS8	rs16825267	rs72983853	1.9275460269154774
KRTAP4-5	KRT38	rs34727469	rs62065216	3.8076248890572364
CPSF3	RUVBL1	rs955277	rs2955083	1.4437165974537978
CASC3	KLHL11	rs34727469	rs62065216	2.13710521727097
TBX3	ATP8B4	rs7958945	rs4774574	1.6169585569826719
VDAC2	MFF	rs2579762	rs16825267	3.50979893716448
IPO13	HECTD3	rs10890311	rs4660861	0.7199782184517005
G3BP1	CSNK1A1	rs979453	rs35684381	1.9589775257776498
UBL4B	HOXB5	rs629619	rs12373142	0.7212943069537517
BNC1	PTHLH	rs4523894	rs11049386	1.5916555386499414
PVR	KIFC3	rs72626215	rs8044657	2.900487602932051
NASP	EBNA1BP2	rs4660861	rs10890311	2.616145038495343
RELB	NLRC5	rs72626215	rs8044657	3.9735996847377506
PSMD11	WIPF2	rs1973252	rs34727469	3.281762559693055
KRT36	PADI1	rs62065216	rs9435731	0.5999818487097505
FAM107A	SLC25A18	rs62259026	rs9617650	0.3188474967428959
ATG7	RPL32	rs2442776	rs11707641	2.3706913477746103
TOP2B	TRIP11	rs11712723	rs72699855	2.187619772947818
CSNK1A1	MED7	rs35684381	rs10866659	1.7764050736435044
RCL1	THG1L	rs10114763	rs10866659	2.872587474976733
NDUFS4	PSMA4	rs1551943	rs28534575	1.9915727157038967
VPS25	ERI3	rs62065216	rs10890311	3.014229463330462
SPARC	FGD6	rs979453	rs7307510	1.937249378741064
B4GALT2	PLEKHM2	rs10890311	rs9435731	0.35998910922585026
ACKR3	SDK2	rs72983853	rs9904181	0.5279840268645803
WNT5A	TBX3	rs17759204	rs7958945	3.013185586868519
SERPINE1	DSE	rs2897075	rs674621	0.1664465773839953
TAF6	CASC3	rs2897075	rs34727469	2.8107566552378254
DHX58	PARP14	rs62065216	rs4093840	2.8035120470693515
DHX58	TRIM56	rs62065216	rs2897075	2.7541463064560565
PPP2CA	KIF3A	rs62375246	rs10076733	0.9507273840564483
SAR1B	NUDT9	rs62375246	rs7671261	0.559983058795767
UBE2B	RAP1A	rs62375246	rs629619	1.998907807790891
PPP1R13L	PRKCI	rs72626215	rs11721111	2.285418922938371
FBXO7	CASC3	rs73158393	rs34727469	2.6779577470080818
UQCRQ	EIF3B	rs10076733	rs798565	0.8806174245188003
KIF3A	GABARAPL2	rs10076733	rs4888379	2.6096550253859525
UTP6	VPS25	rs8080772	rs62065216	2.319542206032488
HSPB3	CAMK2A	rs1551943	rs353233	1.896819919264044
CNOT1	POLR3A	rs12926803	rs721917	3.0079969143547687
ABLIM3	SHROOM1	rs10037493	rs10076733	2.1522103552014515
MACF1	ZKSCAN1	rs76841360	rs2897075	0.9196502413660335
DLG5	MRPS16	rs721917	rs11594905	0.47075498898765034
NDUFV2	STRIP1	rs647097	rs629619	1.4134298961667988
ARL2BP	GLG1	rs8044657	rs4888379	1.4101474333758632
TTLL6	RFX6	rs12373142	rs674621	0.49089423985343217
SEC24C	PPIF	rs11594905	rs1902661	1.5158123123697886
MYL4	CKM	rs12373142	rs72626215	0.4499863865323128
SNX18	CCDC91	rs1551943	rs11049386	2.9906430786038283
NUDT1	CDC20	rs798565	rs10890311	1.8553334398614063
AIG1	SNX3	rs9403391	rs2806356	1.0426921496247272
RASSF6	KRT15	rs4585380	rs62065216	0.5999818487097505
KCNMA1	THSD4	rs721917	rs2119568	1.2797229680598907
ALB	MYL4	rs4585380	rs12373142	1.1892316852707205
KRTAP9-8	KRTAP4-9	rs62065216	rs34727469	1.3297483976344362
NPNT	KRT19	rs34712979	rs62065216	2.1078406379946433
TEAD1	FZD4	rs4757118	rs117261012	2.8061327459557974
DSP	RAB17	rs2076295	rs72983853	2.280120122100831
CPSF3	IARS2	rs955277	rs11118406	2.675687979985641
ALAD	MOCS2	rs803923	rs1551943	2.1902428538030243
TOE1	IARS2	rs4660861	rs11118406	3.10950222616007
CAMK2A	SLC6A17	rs353233	rs629619	2.0357061910445764
CDK12	NF1	rs34727469	rs8080772	1.4257136767709777
SEC61A1	RHOT1	rs2955083	rs1973252	2.5131414991443686
RIOK2	PPP2CA	rs153916	rs62375246	2.576819071605347
APPL1	LDB1	rs62259026	rs1570221	2.0363532006964338
NAGLU	MKRN2	rs62065216	rs11707641	1.0588896486733808
FKBP10	PTPRF	rs62065216	rs10890311	2.154197658118389
PRDX1	FGD6	rs4660861	rs7307510	0.9585503734699345
KIF3A	DDX46	rs10076733	rs62375246	0.629980941145238
PF4	KIFC3	rs4585380	rs8044657	0.662076726041027
RELB	OPTN	rs72626215	rs7068966	2.669283169233838
SLC35D2	PLOD3	rs10760580	rs2897075	2.719534525421609
EEF1E1	CDKAL1	rs11243202	rs9350191	1.2532231310698747
PSMD7	EBNA1BP2	rs4888379	rs10890311	1.121968102690601
MSRA	PARP14	rs330937	rs4093840	1.4314954492835508
GBF1	NBAS	rs1570221	rs10929386	2.239803988465842
CPSF3	HSPA4	rs955277	rs10076733	1.3463692637290108
FZD4	BMP6	rs117261012	rs11243202	2.911444973410358
KIFC3	CHST12	rs8044657	rs798565	0.5999818487097505
DSE	ADAP2	rs674621	rs8080772	0.29999092435487523
ANXA7	POLR3A	rs11594905	rs721917	1.743675857513126
NOTCH4	MDC1	rs2070600	rs2284174	2.212382326225922
RARA	IQSEC1	rs34727469	rs11707641	1.782442915508789
HLA-DQB1	HSPA1A	rs9273404	rs2070600	2.5087903139723653
ADGRG5	AKNA	rs8044657	rs803923	1.0006551353036093
ERBB2	CYP2J2	rs34727469	rs72673419	1.6761462556306306
NDST1	PTPRF	rs353233	rs10890311	1.8174431483950868
RPS14	NPM1	rs353233	rs12519165	3.4714808084592583
GK5	CCDC14	rs7650602	rs4093840	0.4499863865323128
SAR1B	SLC22A4	rs62375246	rs10076733	2.094328731729471
ITGB8	CX3CL1	rs2040732	rs8044657	2.7505286630496206
CD53	ADAP2	rs629619	rs8080772	1.6957633479562437
KCNH4	CD3EAP	rs62065216	rs72626215	0.5460915678486851
TCF7	KCNG3	rs62375246	rs12466981	0.5399836638387754
SLC6A1	SYN2	rs2442776	rs11707641	2.4603696621743243
RTCB	SNX11	rs73158393	rs12373142	0.5399836638387754
C17orf75	TET2	rs1973252	rs34712979	1.0758699891571661
KATNB1	UROD	rs8044657	rs4660861	0.5399836638387754
TTC37	EIF2B3	rs153916	rs4660861	1.7178879744595852
KRT33A	LY6G6D	rs62065216	rs4143333	0.7199782184517005
OMG	SLC6A7	rs8080772	rs353233	0.35998910922585026
SDK1	CYP19A1	rs798565	rs4774574	0.9471443167878475
HSD17B13	AFM	rs7671261	rs4585380	0.276863223930536
ARHGEF10L	MYCL	rs9435731	rs76841360	0.9016178836921898
XRN1	NBAS	rs7650602	rs10929386	3.0325912736618434
CLEC16A	RHBDD1	rs56134392	rs16825267	2.2949321359654733
TCF7	CITED2	rs62375246	rs646695	2.53470395125676
SCLY	RAMP1	rs62191105	rs13410025	0.9648965391577804
KLHL42	CD74	rs11049386	rs353233	1.1942633193767107
GINS3	PPP3CB	rs12926803	rs11594905	1.5244965279751943
NPM1	TCOF1	rs12519165	rs353233	2.2598322393443064
COPZ2	STAT5A	rs12373142	rs62065216	0.562482983165391
ACTL6B	SLC7A14	rs2897075	rs11721111	0.6607228923068504
KCNMA1	NIPAL4	rs721917	rs10866659	2.1858098671214226
TAMM41	OXSM	rs11707641	rs11712723	3.4616515988245373
PRM2	CCT8L2	rs56134392	rs2542334	0.629980941145238
RPS17	CHCHD1	rs7181169	rs11594905	3.6996143060597295
RAB3GAP2	CAP1	rs11118406	rs76841360	2.091856969568285
RAB5C	ZNF207	rs62065216	rs1973252	1.1900355876859423
WDR61	RTCB	rs55676755	rs73158393	1.7830160467107647
CDC14B	INPP4B	rs10760580	rs6537279	1.6503748941510623
UACA	TGFB2	rs1441358	rs3009947	1.9961669759503253
PSMD11	DNAJC7	rs1973252	rs62065216	1.3823957654601031
LACC1	CXCL3	rs9525927	rs4585380	1.8912604918975084
CYFIP2	PADI4	rs10866659	rs9435731	1.4420854204360414
KPNB1	SMARCE1	rs12373142	rs34727469	2.588522849993895
TRAPPC6A	PGAP3	rs72626215	rs34727469	0.5399836638387754
RRP15	EBNA1BP2	rs3009947	rs10890311	5.209685743356643
EBNA1BP2	EIF2B3	rs10890311	rs4660861	1.5820634766996085
SYNPO2L	TBX5	rs11594905	rs7958945	2.492441639501598
TOP2A	MCM7	rs34727469	rs2897075	3.0326023509317945
RIOK2	GRPEL2	rs153916	rs35684381	1.5604963485695764
NLRC5	MLKL	rs8044657	rs4888379	2.8504865303835643
MCM2	TUBG1	rs2955083	rs62065216	2.9409523886496007
ZFP1	CSNK2A2	rs4888379	rs12926803	1.60734210234133
RASGRF1	SFTPA2	rs28534575	rs1902661	1.6495228949309095
THG1L	PABPC4	rs10866659	rs76841360	2.92962002469521
HERC5	DHX58	rs7671261	rs62065216	2.824445675039768
KRTAP9-7	KRT27	rs62065216	rs34727469	4.6093377872051775
COX18	PDE12	rs4585380	rs62259026	0.5099845714032879
FARS2	SSR1	rs1294421	rs1334576	0.5999818487097505
WHAMM	IREB2	rs10152300	rs28534575	1.2882359140345516
UBE2B	GABARAPL2	rs62375246	rs4888379	2.152951207190661
KIDINS220	TOP2B	rs955277	rs11712723	0.4499863865323128
ZNHIT1	NKIRAS2	rs2897075	rs62065216	0.7199782184517005
CBLC	KRT17	rs72626215	rs62065216	0.41998729409682534
KRTAP4-3	KRT33B	rs34727469	rs62065216	3.1347661010212207
CLINT1	FBXO38	rs10866659	rs10037493	0.5999818487097505
SEC24C	ACTR1A	rs11594905	rs1570221	3.5356380303730957
SEC63	GOPC	rs2806356	rs674621	3.7554164847063527
REP15	CDX1	rs11049386	rs353233	0.23142157021661802
CLEC16A	ARNTL	rs56134392	rs4757118	2.3348370987295546
TERF2IP	GOT2	rs4888379	rs12926803	1.1524036656590824
STAT5B	PICALM	rs62065216	rs11234554	1.2504911193958974
LSM11	SLC36A1	rs10866659	rs979453	0.4139874756097278
NLRC5	ERAP1	rs8044657	rs153916	2.1577353825820107
POLL	FBXO7	rs1570221	rs73158393	1.7025727268138375
PDLIM4	SLC1A1	rs10076733	rs10114763	1.726942586461672
SLC31A1	SLC39A7	rs803923	rs9273404	5.5893127669459925
NASP	SNRPF	rs4660861	rs7307510	2.0983857223796814
LRTM1	FGF8	rs17759204	rs1570221	2.4016393508434697
SLC6A1	NOVA2	rs2442776	rs72626215	0.26835551778654293
SLC36A1	HECTD3	rs979453	rs4660861	0.5039847529161904
METAP2	DDX1	rs7307510	rs10929386	2.1945489363793715
NUDT9	HSPA4	rs7671261	rs10076733	0.5999818487097505
POLE3	GINS3	rs803923	rs12926803	4.736054438707882
HLA-DQB1	RNF5	rs9273404	rs2070600	1.5888938388166625
RAB3GAP2	RRP15	rs11118406	rs3009947	0.4199872940968253
FBLIM1	TIMP4	rs9435731	rs11707641	0.36064715347687587
BTF3	ERAP1	rs34651	rs153916	2.020033154226487
GBF1	MED8	rs1570221	rs10890311	1.2555527311420993
MORF4L1	PPP3CB	rs28534575	rs11594905	2.4668139478026005
KATNB1	ZBTB17	rs8044657	rs9435731	1.4372557359464169
LAMTOR4	CLEC16A	rs2897075	rs56134392	3.4964936917198024
SLC35B3	SSR1	rs11243202	rs1334576	0.5999818487097505
SKP1	MED21	rs62375246	rs11049386	1.8497264799813546
AKR1A1	RNF220	rs4660861	rs10890311	1.334755454449473
POLR2C	ATP6V1E1	rs8044657	rs9617650	1.4638555047558226
SEC62	DDX46	rs11721111	rs62375246	0.7199782184517005
SEC24C	RPS24	rs11594905	rs721917	2.8462037849519994
DLG5	GK5	rs721917	rs7650602	0.38075771168118777
SERPINE1	TESK2	rs2897075	rs4660861	1.006702636024169
CLEC16A	GBF1	rs56134392	rs1570221	2.2993599774735705
ZNF300	FAM13A	rs353233	rs7671261	1.0819414604306277
GLRA1	LBX1	rs979453	rs1570221	0.41789786048436195
USP8	IREB2	rs4774574	rs28534575	1.2847208201138212
RIOK2	TRIP11	rs153916	rs72699855	1.7581486757890072
SDHB	ERI3	rs9435731	rs10890311	1.5930332588280107
CNBP	TFDP2	rs2955083	rs7650602	3.4538993317872015
RRP15	DPH2	rs3009947	rs10890311	2.1177792973467615
CCL22	IKZF3	rs8044657	rs34727469	0.631632742805935
BTC	AOC3	rs4585380	rs62065216	1.6345248850102503
SP2	GBF1	rs12373142	rs1570221	1.1690882098734492
IER3	HSPA1A	rs2284174	rs2070600	1.8074314852486113
SPPL2A	MORF4L1	rs4774574	rs28534575	2.202663835278843
NOTCH4	ZNRD1	rs2070600	rs2284174	2.441022112700801
CD53	SPP1	rs629619	rs7671261	2.006982937389302
SLC31A2	TMIGD3	rs803923	rs629619	0.46143870655089336
KCNA2	CAMK2A	rs629619	rs353233	2.5704293646154106
KPNB1	ATAD5	rs12373142	rs8080772	0.7611218876749768
CCR10	ZBTB38	rs62065216	rs7650602	1.4997553789977984
CHRM3	MYCN	rs11579382	rs10929386	0.8943009825504733
NUDT5	GALK2	rs7068966	rs72731149	2.611237824310114
CAP1	EBNA1BP2	rs76841360	rs10890311	0.9535290137879162
FLNB	VCL	rs62259026	rs11594905	1.3534821418956926
MLPH	KCNMA1	rs72983853	rs721917	1.3968606495906746
KATNB1	MUTYH	rs8044657	rs4660861	0.5399836638387754
TUBG2	CBX1	rs62065216	rs12373142	0.7199782184517005
SAMD8	PPP3CB	rs2579762	rs11594905	1.3117547861989098
MACC1	TNFSF15	rs2040732	rs803923	2.807487543574961
CIAPIN1	TMEM170A	rs8044657	rs4888379	2.161529288339202
